		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
08/25/13	1:43 p	28.2	28.2	28.1	17	0.8	3.6	SE	0.21	4.9	ESE	28.0	26.3	26.2	755.9	0.00	0.0	0.000	0.007	40.7	23	15.5	41.8	4.55	1.0998	23	1	100.0	1
08/25/13	1:44 p	28.2	28.2	28.2	17	0.8	4.9	ESE	0.30	6.7	ESE	27.4	26.4	25.6	755.9	0.00	0.0	0.000	0.007	40.7	23	15.5	41.9	4.55	1.0995	24	1	100.0	1
08/25/13	1:45 p	28.2	28.2	28.2	17	0.8	4.9	SE	0.30	6.3	ESE	27.4	26.4	25.6	755.9	0.00	0.0	0.000	0.007	40.8	23	15.6	42.1	4.55	1.0990	23	1	100.0	1
08/25/13	1:46 p	28.2	28.2	28.2	17	0.8	5.4	ESE	0.32	7.6	ESE	27.2	26.3	25.3	755.9	0.00	0.0	0.000	0.007	40.9	23	15.7	42.3	4.55	1.0985	24	1	100.0	1
08/25/13	1:47 p	28.1	28.2	28.1	17	0.8	5.8	ESE	0.35	7.2	ESE	26.9	26.3	25.1	755.9	0.00	0.0	0.000	0.007	41.1	23	15.8	42.4	4.55	1.0980	23	1	100.0	1
08/25/13	1:48 p	28.0	28.1	28.0	17	0.7	5.4	ESE	0.32	7.6	ESE	26.9	26.2	25.1	755.8	0.00	0.0	0.000	0.007	41.2	23	15.9	42.6	4.55	1.0974	23	1	100.0	1
08/25/13	1:49 p	27.9	28.0	27.9	17	0.6	4.9	ESE	0.30	6.7	ESE	27.1	26.1	25.2	755.8	0.00	0.0	0.000	0.007	41.3	22	15.3	42.4	4.42	1.0975	24	1	100.0	1
08/25/13	1:50 p	27.8	27.9	27.8	17	0.5	4.0	ESE	0.24	5.4	ESE	27.3	25.9	25.4	755.8	0.00	0.0	0.000	0.007	41.4	21	14.7	42.0	4.32	1.0981	22	1	95.7	1
08/25/13	1:51 p	27.8	27.9	27.8	17	0.5	5.8	ESE	0.35	7.6	SE	26.6	25.9	24.7	755.8	0.00	0.0	0.000	0.007	41.4	18	12.3	41.0	3.82	1.1006	24	1	100.0	1
08/25/13	1:52 p	27.8	27.8	27.8	17	0.5	4.0	SE	0.24	6.7	SE	27.3	25.9	25.4	755.8	0.00	0.0	0.000	0.007	41.4	16	10.6	40.4	3.42	1.1023	23	1	100.0	1
08/25/13	1:53 p	27.8	27.8	27.8	17	0.5	4.9	ESE	0.30	6.3	SE	26.8	25.9	24.9	755.8	0.00	0.0	0.000	0.007	41.3	13	7.4	39.2	2.92	1.1054	23	1	100.0	1
08/25/13	1:54 p	27.7	27.7	27.7	18	1.2	3.1	SSE	0.19	5.8	SE	27.7	25.9	25.9	755.9	0.00	0.0	0.000	0.007	41.2	12	6.1	38.8	2.67	1.1068	24	1	100.0	1
08/25/13	1:55 p	27.8	27.8	27.7	18	1.3	4.0	SE	0.24	5.8	SE	27.3	25.9	25.4	755.8	0.00	0.0	0.000	0.007	41.1	12	6.0	38.6	2.67	1.1074	23	1	100.0	1
08/25/13	1:56 p	27.8	27.8	27.8	17	0.5	4.5	SE	0.27	6.7	SE	27.1	25.9	25.2	755.8	0.00	0.0	0.000	0.007	40.9	15	9.2	39.4	3.34	1.1053	24	1	100.0	1
08/25/13	1:57 p	27.8	27.8	27.8	18	1.3	3.6	SE	0.21	5.4	SE	27.7	26.0	25.8	755.8	0.00	0.0	0.000	0.007	40.7	15	9.0	39.2	3.34	1.1062	23	1	100.0	1
08/25/13	1:58 p	27.9	27.9	27.8	18	1.4	1.8	ESE	0.11	3.1	ESE	27.9	26.1	26.1	755.8	0.00	0.0	0.000	0.007	40.6	12	5.6	38.1	2.65	1.1094	24	1	100.0	1
08/25/13	1:59 p	28.0	28.0	27.9	17	0.7	2.7	ESE	0.16	4.5	SE	28.0	26.2	26.2	755.8	0.00	0.0	0.000	0.007	40.4	15	8.8	38.9	3.35	1.1073	23	1	100.0	1
08/25/13	2:00 p	28.0	28.0	28.0	17	0.7	4.0	ESE	0.24	4.9	ESE	27.5	26.2	25.7	755.8	0.00	0.0	0.000	0.007	40.3	15	8.7	38.7	3.36	1.1078	23	1	100.0	1
08/25/13	2:01 p	28.1	28.1	28.1	17	0.7	3.1	SE	0.19	4.9	ESE	28.1	26.2	26.2	755.8	0.00	0.0	0.000	0.007	40.2	17	10.5	39.1	3.65	1.1067	23	1	100.0	1
08/25/13	2:02 p	28.1	28.1	28.1	17	0.8	2.2	ESE	0.13	4.0	ESE	28.1	26.3	26.3	755.8	0.00	0.0	0.000	0.007	40.1	16	9.5	38.7	3.47	1.1079	23	1	100.0	1
08/25/13	2:03 p	28.2	28.2	28.1	17	0.8	4.0	ESE	0.24	6.7	ESE	27.7	26.3	25.9	755.8	0.00	0.0	0.000	0.007	40.0	13	6.4	37.7	2.99	1.1109	24	1	100.0	1
08/25/13	2:04 p	28.1	28.2	28.1	17	0.8	5.8	SE	0.35	7.2	E	26.9	26.3	25.1	755.8	0.00	0.0	0.000	0.007	39.8	12	5.0	37.2	2.73	1.1126	23	1	100.0	1
08/25/13	2:05 p	28.0	28.1	28.0	17	0.7	4.9	ESE	0.30	6.7	ESE	27.1	26.2	25.3	755.8	0.00	0.0	0.000	0.007	39.5	11	3.6	36.7	2.53	1.1145	23	1	100.0	1
08/25/13	2:06 p	27.9	28.0	27.9	17	0.6	3.1	SE	0.19	5.8	SSE	27.9	26.1	26.1	755.8	0.00	0.0	0.000	0.007	39.3	10	2.1	36.2	2.34	1.1162	24	1	100.0	1
08/25/13	2:07 p	27.9	27.9	27.9	17	0.6	3.6	SE	0.21	6.3	SSE	27.8	26.1	25.9	755.8	0.00	0.0	0.000	0.007	38.9	11	3.1	36.1	2.57	1.1170	23	1	100.0	1
08/25/13	2:08 p	27.9	27.9	27.9	17	0.6	3.6	SE	0.21	5.8	SE	27.8	26.1	25.9	755.8	0.00	0.0	0.000	0.007	38.6	11	2.9	35.7	2.59	1.1183	24	1	100.0	1
08/25/13	2:09 p	28.0	28.0	27.9	17	0.7	4.0	SE	0.24	4.9	SE	27.5	26.2	25.7	755.8	0.00	0.0	0.000	0.007	38.2	11	2.6	35.4	2.62	1.1196	23	1	100.0	1
08/25/13	2:10 p	27.9	27.9	27.9	17	0.6	3.6	SE	0.21	5.4	SE	27.8	26.1	25.9	755.8	0.00	0.0	0.000	0.007	38.1	11	2.5	35.3	2.63	1.1203	23	1	100.0	1
08/25/13	2:11 p	27.9	27.9	27.9	17	0.6	4.5	SE	0.27	6.7	SE	27.2	26.1	25.3	755.7	0.00	0.0	0.000	0.007	37.8	11	2.3	35.1	2.65	1.1212	24	1	100.0	1
08/25/13	2:12 p	27.9	27.9	27.9	17	0.6	4.5	SE	0.27	6.7	SSE	27.2	26.1	25.3	755.7	0.00	0.0	0.000	0.007	37.7	14	5.6	35.6	3.24	1.1197	23	1	100.0	1
08/25/13	2:13 p	27.9	27.9	27.9	17	0.6	5.4	SE	0.32	7.6	ESE	26.8	26.0	24.9	755.7	0.00	0.0	0.000	0.007	37.6	14	5.6	35.5	3.24	1.1199	24	1	100.0	1
08/25/13	2:14 p	27.8	27.9	27.8	17	0.5	3.1	SE	0.19	5.4	ESE	27.8	25.9	25.9	755.8	0.00	0.0	0.000	0.007	37.6	15	6.5	35.7	3.43	1.1194	23	1	100.0	1
08/25/13	2:15 p	27.7	27.8	27.7	18	1.2	3.1	SE	0.19	4.5	ESE	27.7	25.9	25.9	755.7	0.00	0.0	0.000	0.007	37.6	18	9.2	36.0	3.85	1.1172	24	1	100.0	1
08/25/13	2:16 p	27.7	27.7	27.7	18	1.2	2.7	SE	0.16	4.0	ESE	27.7	25.9	25.9	755.7	0.00	0.0	0.000	0.007	37.7	19	10.1	36.3	3.95	1.1160	22	1	95.7	1
08/25/13	2:17 p	27.7	27.7	27.7	18	1.2	3.6	ESE	0.21	4.9	ESE	27.6	25.9	25.7	755.8	0.00	0.0	0.000	0.007	37.8	20	11.0	36.6	4.15	1.1146	23	1	100.0	1
08/25/13	2:18 p	27.7	27.7	27.7	18	1.2	4.0	ESE	0.24	6.3	ESE	27.2	25.9	25.4	755.8	0.00	0.0	0.000	0.007	38.0	21	11.9	37.2	4.26	1.1132	24	1	100.0	1
08/25/13	2:19 p	27.7	27.7	27.7	18	1.2	4.5	SE	0.27	6.7	SE	26.9	25.8	25.1	755.8	0.00	0.0	0.000	0.006	38.2	21	12.1	37.5	4.27	1.1122	23	1	100.0	1
08/25/13	2:20 p	27.6	27.7	27.6	18	1.1	4.9	SE	0.30	7.6	SSE	26.6	25.7	24.8	755.7	0.00	0.0	0.000	0.006	38.4	18	9.9	37.0	3.85	1.1136	24	1	100.0	1
08/25/13	2:21 p	27.5	27.6	27.5	18	1.0	3.1	ESE	0.19	4.5	E	27.5	25.7	25.7	755.8	0.00	0.0	0.000	0.006	38.4	16	8.2	36.7	3.53	1.1150	23	1	100.0	1
08/25/13	2:22 p	27.4	27.5	27.4	18	1.0	3.1	SSE	0.19	5.4	ESE	27.4	25.6	25.6	755.7	0.00	0.0	0.000	0.006	38.4	14	6.2	36.3	3.23	1.1167	23	1	100.0	1
08/25/13	2:23 p	27.4	27.4	27.4	18	1.0	3.6	SE	0.21	7.2	SE	27.2	25.6	25.3	755.7	0.00	0.0	0.000	0.006	38.3	14	6.1	36.2	3.23	1.1169	24	1	100.0	1
08/25/13	2:24 p	27.4	27.4	27.4	18	1.0	3.6	SSE	0.21	4.9	SSE	27.2	25.6	25.4	755.7	0.00	0.0	0.000	0.006	38.3	16	8.0	36.6	3.53	1.1156	23	1	100.0	1
08/25/13	2:25 p	27.4	27.4	27.4	18	1.0	3.1	SSE	0.19	4.0	SSE	27.4	25.6	25.6	755.7	0.00	0.0	0.000	0.006	38.3	17	9.0	36.8	3.65	1.1146	24	1	100.0	1
08/25/13	2:26 p	27.4	27.4	27.4	18	1.0	3.6	SE	0.21	5.8	ESE	27.2	25.6	25.3	755.7	0.00	0.0	0.000	0.006	38.4	18	9.9	37.1	3.85	1.1134	23	1	100.0	1
08/25/13	2:27 p	27.3	27.4	27.3	18	0.9	3.1	SSE	0.19	5.4	S	27.3	25.5	25.5	755.8	0.00	0.0	0.000	0.006	38.6	19	10.8	37.4	3.98	1.1122	24	1	100.0	1
08/25/13	2:28 p	27.3	27.3	27.3	18	0.9	3.1	SSE	0.19	4.9	ESE	27.3	25.5	25.5	755.8	0.00	0.0	0.000	0.006	38.7	20	11.7	37.7	4.18	1.1109	23	1	100.0	1
08/25/13	2:29 p	27.3	27.3	27.3	18	0.9	3.6	SE	0.21	5.4	ESE	27.1	25.5	25.3	755.8	0.00	0.0	0.000	0.006	38.8	20	11.8	37.9	4.19	1.1102	23	1	100.0	1
08/25/13	2:30 p	27.3	27.3	27.3	19	1.7	3.6	SE	0.21	5.4	SE	27.1	25.6	25.3	755.7	0.00	0.0	0.000	0.006	38.9	21	12.7	38.4	4.29	1.1089	24	1	100.0	1
08/25/13	2:31 p	27.3	27.3	27.3	19	1.7	4.0	ESE	0.24	6.3	SE	26.8	25.6	25.0	755.7	0.00	0.0	0.000	0.006	39.1	21	12.8	38.7	4.30	1.1080	22	1	95.7	1
08/25/13	2:32 p	27.3	27.3	27.3	19	1.6	3.1	S	0.19	4.5	SE	27.3	25.5	25.5	755.7	0.00	0.0	0.000	0.006	39.3	21	12.9	38.9	4.30	1.1074	24	1	100.0	1
08/25/13	2:33 p	27.3	27.3	27.3	19	1.7	2.7	SSE	0.16	4.5	S	27.3	25.6	25.6	755.7	0.00	0.0	0.000	0.006	39.4	19	11.5	38.5	4.01	1.1085	23	1	100.0	1
08/25/13	2:34 p	27.4	27.4	27.3	19	1.7	3.1	SE	0.19	4.9	S	27.4	25.6	25.6	755.7	0.00	0.0	0.000	0.006	39.5	16	9.0	38.0	3.49	1.1103	23	1	100.0	1
08/25/13	2:35 p	27.4	27.4	27.4	19	1.8	4.0	SE	0.24	5.8	SE	26.9	25.7	25.1	755.6	0.00	0.0	0.000	0.006	39.5	14	7.1	37.5	3.19	1.1119	24	1	100.0	1
08/25/13	2:36 p	27.6	27.6	27.4	19	1.9	3.1	ESE	0.19	4.9	ESE	27.6	25.8	25.8	755.6	0.00	0.0	0.000	0.006	39.4	15	8.0	37.7	3.39	1.1113	23	1	100.0	1
08/25/13	2:37 p	27.6	27.6	27.6	19	1.9	2.2	SE	0.13	4.5	ESE	27.6	25.8	25.8	755.6	0.00	0.0	0.000	0.006	39.4	16	9.0	37.9	3.49	1.1105	24	1	100.0	1
08/25/13	2:38 p	27.7	27.7	27.7	19	2.0	3.1	SE	0.19	6.7	SSE	27.7	25.9	25.9	755.5	0.00	0.0	0.000	0.007	39.4	17	9.9	38.2	3.65	1.1096	23	1	100.0	1
08/25/13	2:39 p	27.8	27.8	27.8	18	1.3	5.4	SE	0.32	7.6	SE	26.8	26.0	24.9	755.5	0.00	0.0	0.000	0.007	39.6	19	11.6	38.7	4.01	1.1075	24	1	100.0	1
08/25/13	2:40 p	27.9	27.9	27.8	18	1.4	4.0	SE	0.24	6.3	SE	27.4	26.1	25.6	755.5	0.00	0.0	0.000	0.007	39.6	20	12.5	39.0	4.22	1.1064	23	1	100.0	1
08/25/13	2:41 p	27.9	27.9	27.9	18	1.4	2.2	SE	0.13	4.0	S	27.9	26.1	26.1	755.6	0.00	0.0	0.000	0.007	39.7	20	12.6	39.2	4.22	1.1060	23	1	100.0	1
08/25/13	2:42 p	27.9	27.9	27.9	18	1.4	4.5	SE	0.27	5.8	SE	27.2	26.1	25.4	755.6	0.00	0.0	0.000	0.007	39.8	21	13.4	39.7	4.32	1.1048	24	1	100.0	1
08/25/13	2:43 p	27.9	27.9	27.9	18	1.4	4.9	SE	0.30	6.7	SE	26.9	26.1	25.1	755.6	0.00	0.0	0.000	0.007	39.9	21	13.4	39.8	4.33	1.1045	23	1	100.0	1
08/25/13	2:44 p	27.7	27.8	27.7	18	1.2	4.0	SSE	0.24	6.7	SSE	27.2	25.9	25.4	755.5	0.00	0.0	0.000	0.007	39.9	21	13.5	39.9	4.33	1.1042	24	1	100.0	1
08/25/13	2:45 p	27.7	27.7	27.7	18	1.2	4.0	SE	0.24	5.8	ESE	27.2	25.9	25.4	755.6	0.00	0.0	0.000	0.007	40.1	21	13.6	40.1	4.33	1.1037	23	1	100.0	1
08/25/13	2:46 p	27.7	27.7	27.7	18	1.2	4.5	SE	0.27	5.8	SE	26.9	25.9	25.1	755.6	0.00	0.0	0.000	0.007	40.1	21	13.6	40.1	4.33	1.1035	23	1	100.0	1
08/25/13	2:47 p	27.8	27.8	27.7	19	2.0	3.1	ESE	0.19	4.9	SE	27.8	26.0	26.0	755.6	0.00	0.0	0.000	0.007	40.2	21	13.7	40.3	4.34	1.1031	24	1	100.0	1
08/25/13	2:48 p	27.7	27.7	27.7	19	2.0	3.1	SE	0.19	5.8	SE	27.7	25.9	25.9	755.6	0.00	0.0	0.000	0.007	40.3	21	13.8	40.4	4.34	1.1028	23	1	100.0	1
08/25/13	2:49 p	27.8	27.8	27.7	19	2.0	2.7	SE	0.16	4.5	E	27.8	26.0	26.0	755.6	0.00	0.0	0.000	0.007	40.3	21	13.8	40.4	4.34	1.1025	24	1	100.0	1
08/25/13	2:50 p	27.8	27.8	27.8	19	2.0	2.7	S	0.16	4.0	S	27.8	26.0	26.0	755.6	0.00	0.0	0.000	0.007	40.4	21	13.8	40.6	4.34	1.1023	23	1	100.0	1
08/25/13	2:51 p	27.8	27.8	27.8	18	1.3	4.5	SE	0.27	6.3	SSE	27.0	25.9	25.2	755.6	0.00	0.0	0.000	0.007	40.5	22	14.7	41.2	4.45	1.1009	24	1	100.0	1
08/25/13	2:52 p	27.7	27.8	27.7	18	1.2	3.6	SE	0.21	4.9	SE	27.6	25.9	25.7	755.7	0.00	0.0	0.000	0.007	40.6	22	14.7	41.2	4.45	1.1009	23	1	100.0	1
08/25/13	2:53 p	27.7	27.7	27.7	18	1.2	1.3	SSE	0.08	2.2	SSE	27.7	25.8	25.8	755.6	0.00	0.0	0.000	0.006	40.6	22	14.8	41.3	4.45	1.1005	23	1	100.0	1
08/25/13	2:54 p	27.6	27.6	27.6	18	1.1	0.4	ESE	0.03	0.9	ESE	27.6	25.7	25.7	755.6	0.00	0.0	0.000	0.006	40.7	22	14.8	41.5	4.44	1.0999	24	1	100.0	1
08/25/13	2:55 p	27.6	27.6	27.6	18	1.1	1.3	SE	0.08	2.7	ESE	27.6	25.7	25.7	755.5	0.00	0.0	0.000	0.006	40.8	23	15.6	42.0	4.55	1.0987	23	1	100.0	1
08/25/13	2:56 p	27.6	27.6	27.6	19	1.9	3.1	S	0.19	5.8	ESE	27.6	25.8	25.8	755.5	0.00	0.0	0.000	0.006	40.8	23	15.6	42.1	4.55	1.0985	24	1	100.0	1
08/25/13	2:57 p	27.5	27.6	27.5	19	1.8	4.5	S	0.27	6.7	SSE	26.7	25.7	24.9	755.6	0.00	0.0	0.000	0.006	40.9	23	15.7	42.2	4.55	1.0983	23	1	100.0	1
08/25/13	2:58 p	27.4	27.5	27.4	19	1.8	3.6	SSE	0.21	5.8	SE	27.2	25.7	25.4	755.6	0.00	0.0	0.000	0.006	40.9	23	15.7	42.3	4.55	1.0981	23	1	100.0	1
08/25/13	2:59 p	27.3	27.4	27.3	19	1.7	2.2	SSE	0.13	3.1	SSE	27.3	25.6	25.6	755.6	0.00	0.0	0.000	0.006	41.1	24	16.5	42.9	4.65	1.0968	24	1	100.0	1
08/25/13	3:00 p	27.3	27.3	27.3	19	1.6	2.2	S	0.13	3.6	S	27.3	25.5	25.5	755.6	0.00	0.0	0.000	0.006	41.1	24	16.5	43.0	4.65	1.0965	23	1	100.0	1
08/25/13	3:01 p	27.2	27.3	27.2	19	1.6	1.3	S	0.08	1.8	SSW	27.2	25.4	25.4	755.5	0.00	0.0	0.000	0.006	41.2	24	16.6	43.1	4.65	1.0961	24	1	100.0	1
08/25/13	3:02 p	27.2	27.2	27.2	19	1.6	2.2	S	0.13	3.6	ESE	27.2	25.4	25.4	755.5	0.00	0.0	0.000	0.006	41.2	24	16.6	43.1	4.65	1.0961	22	1	95.7	1
08/25/13	3:03 p	27.2	27.2	27.2	20	2.3	3.1	S	0.19	4.5	SE	27.2	25.4	25.4	755.6	0.00	0.0	0.000	0.006	41.2	25	17.3	43.7	4.83	1.0951	23	1	100.0	1
08/25/13	3:04 p	27.1	27.2	27.1	20	2.2	3.1	SSE	0.19	5.4	SE	27.1	25.4	25.4	755.6	0.00	0.0	0.000	0.006	41.3	25	17.3	43.8	4.82	1.0948	24	1	100.0	1
08/25/13	3:05 p	27.0	27.1	27.0	19	1.4	2.2	S	0.13	2.7	SSW	27.0	25.3	25.3	755.6	0.00	0.0	0.000	0.006	41.3	25	17.3	43.8	4.82	1.0949	23	1	100.0	1
08/25/13	3:06 p	26.9	26.9	26.9	19	1.3	2.7	SSE	0.16	5.4	S	26.9	25.2	25.2	755.7	0.00	0.0	0.000	0.006	41.3	25	17.3	43.8	4.82	1.0949	24	1	100.0	1
08/25/13	3:07 p	26.8	26.9	26.8	20	1.9	5.4	SSE	0.32	6.7	S	25.6	25.1	23.9	755.7	0.00	0.0	0.000	0.006	41.3	26	18.0	44.3	4.92	1.0938	23	1	100.0	1
08/25/13	3:08 p	26.6	26.7	26.6	20	1.8	4.0	SSE	0.24	7.6	SSE	26.0	24.9	24.3	755.8	0.00	0.0	0.000	0.006	41.3	26	18.0	44.3	4.92	1.0939	24	1	100.0	1
08/25/13	3:09 p	26.5	26.6	26.5	21	2.4	3.1	S	0.19	4.5	S	26.5	24.9	24.9	755.8	0.00	0.0	0.000	0.006	41.3	26	18.0	44.3	4.92	1.0939	23	1	100.0	1
08/25/13	3:10 p	26.4	26.4	26.4	21	2.3	2.2	SSE	0.13	4.5	SSE	26.4	24.8	24.8	755.8	0.00	0.0	0.000	0.006	41.3	26	18.0	44.3	4.92	1.0939	23	1	100.0	1
08/25/13	3:11 p	26.3	26.4	26.3	21	2.2	3.1	SSE	0.19	5.4	SE	26.3	24.8	24.8	755.8	0.00	0.0	0.000	0.006	41.3	26	18.0	44.3	4.92	1.0939	24	1	100.0	1
08/25/13	3:12 p	26.3	26.3	26.3	21	2.2	3.1	SE	0.19	4.5	ESE	26.3	24.8	24.8	755.7	0.00	0.0	0.000	0.006	41.3	26	18.0	44.3	4.92	1.0939	23	1	100.0	1
08/25/13	3:13 p	26.3	26.3	26.3	21	2.2	2.7	SSE	0.16	4.5	ESE	26.3	24.7	24.7	755.7	0.00	0.0	0.000	0.006	41.3	26	18.0	44.3	4.92	1.0939	24	1	100.0	1
08/25/13	3:14 p	26.3	26.3	26.3	21	2.2	4.5	SE	0.27	7.6	SE	25.4	24.8	23.8	755.7	0.00	0.0	0.000	0.006	41.3	27	18.5	44.5	5.12	1.0933	23	1	100.0	1
08/25/13	3:15 p	26.3	26.3	26.3	21	2.2	9.4	SE	0.56	11.6	ESE	23.9	24.7	22.4	755.8	0.00	0.0	0.000	0.006	41.3	27	18.5	44.5	5.12	1.0933	23	1	100.0	1
08/25/13	3:16 p	26.2	26.3	26.2	20	1.5	7.6	SE	0.46	9.8	SE	24.2	24.6	22.6	755.7	0.00	0.0	0.000	0.005	41.3	27	18.5	44.5	5.12	1.0932	24	1	100.0	1
08/25/13	3:17 p	26.2	26.2	26.2	20	1.4	4.9	ESE	0.30	11.6	ESE	25.1	24.6	23.4	755.7	0.00	0.0	0.000	0.005	41.3	27	18.5	44.5	5.12	1.0932	23	1	100.0	1
08/25/13	3:18 p	26.2	26.2	26.2	20	1.4	4.9	SSE	0.30	7.6	SSE	25.1	24.6	23.4	755.7	0.00	0.0	0.000	0.005	41.3	27	18.5	44.5	5.12	1.0932	24	1	100.0	1
08/25/13	3:19 p	26.2	26.2	26.2	20	1.4	5.8	ESE	0.35	8.0	SE	24.7	24.6	23.1	755.6	0.00	0.0	0.000	0.005	41.3	27	18.5	44.5	5.12	1.0931	23	1	100.0	1
08/25/13	3:20 p	26.2	26.2	26.2	20	1.5	3.1	SSE	0.19	5.8	ESE	26.2	24.6	24.6	755.6	0.00	0.0	0.000	0.005	41.3	27	18.5	44.5	5.12	1.0931	24	1	100.0	1
08/25/13	3:21 p	26.2	26.2	26.2	21	2.2	3.6	SSE	0.21	5.8	ENE	26.0	24.7	24.4	755.6	0.00	0.0	0.000	0.005	41.3	28	19.1	44.9	5.22	1.0923	23	1	100.0	1
08/25/13	3:22 p	26.3	26.3	26.2	21	2.2	2.7	ESE	0.16	3.6	ESE	26.3	24.7	24.7	755.5	0.00	0.0	0.000	0.006	41.3	27	18.5	44.5	5.12	1.0930	23	1	100.0	1
08/25/13	3:23 p	26.3	26.3	26.3	21	2.2	2.2	S	0.13	3.1	SW	26.3	24.8	24.8	755.6	0.00	0.0	0.000	0.006	41.2	16	10.4	40.1	3.43	1.1029	24	1	100.0	1
08/25/13	3:24 p	26.4	26.4	26.4	21	2.3	2.7	SSE	0.16	4.0	SSE	26.4	24.8	24.8	755.6	0.00	0.0	0.000	0.006	40.9	12	5.9	38.4	2.66	1.1078	23	1	100.0	1
08/25/13	3:25 p	26.4	26.4	26.4	21	2.3	2.7	SSE	0.16	3.6	ESE	26.4	24.8	24.8	755.6	0.00	0.0	0.000	0.006	40.3	12	5.4	37.7	2.68	1.1102	23	1	100.0	1
08/25/13	3:26 p	26.4	26.4	26.4	21	2.3	2.7	SE	0.16	4.0	SSE	26.4	24.8	24.8	755.6	0.00	0.0	0.000	0.006	39.7	12	5.0	37.2	2.74	1.1125	23	1	100.0	1
08/25/13	3:27 p	26.4	26.4	26.4	21	2.3	3.6	SE	0.21	4.9	E	26.2	24.8	24.6	755.5	0.00	0.0	0.000	0.006	39.3	14	6.9	37.3	3.19	1.1125	23	1	100.0	1
08/25/13	3:28 p	26.4	26.4	26.4	20	1.7	6.3	ESE	0.38	8.5	ESE	24.9	24.8	23.2	755.6	0.00	0.0	0.000	0.006	39.1	15	7.8	37.3	3.40	1.1126	24	1	100.0	1
08/25/13	3:29 p	26.4	26.4	26.4	20	1.7	5.8	ESE	0.35	8.0	ESE	25.0	24.8	23.3	755.5	0.00	0.0	0.000	0.006	39.0	17	9.5	37.6	3.65	1.1115	22	1	95.7	1
08/25/13	3:30 p	26.5	26.5	26.4	20	1.7	5.8	SE	0.35	7.6	SE	25.1	24.8	23.4	755.6	0.00	0.0	0.000	0.006	38.9	18	10.3	37.7	3.85	1.1110	23	1	100.0	1
08/25/13	3:31 p	26.5	26.6	26.5	20	1.7	5.4	SE	0.32	7.2	SE	25.2	24.8	23.6	755.6	0.00	0.0	0.000	0.006	38.9	19	11.1	37.9	3.99	1.1102	23	1	100.0	1
08/25/13	3:32 p	26.5	26.5	26.5	21	2.4	3.6	ESE	0.21	5.4	ESE	26.3	24.9	24.7	755.6	0.00	0.0	0.000	0.006	39.0	19	11.2	37.9	3.99	1.1100	24	1	100.0	1
08/25/13	3:33 p	26.5	26.5	26.5	21	2.4	4.9	SE	0.30	6.7	ESE	25.4	24.9	23.8	755.6	0.00	0.0	0.000	0.006	39.0	21	12.7	38.5	4.29	1.1085	23	1	100.0	1
08/25/13	3:34 p	26.5	26.5	26.5	21	2.4	4.0	SSE	0.24	5.8	ESE	25.9	24.9	24.3	755.5	0.00	0.0	0.000	0.006	39.1	22	13.5	39.0	4.45	1.1074	23	1	100.0	1
08/25/13	3:35 p	26.5	26.5	26.4	21	2.4	3.1	SSE	0.19	5.8	SSE	26.5	24.9	24.9	755.7	0.00	0.0	0.000	0.006	39.1	23	14.2	39.3	4.66	1.1067	24	1	100.0	1
08/25/13	3:36 p	26.5	26.5	26.5	21	2.4	3.6	SSE	0.21	5.4	SSE	26.3	24.9	24.7	755.5	0.00	0.0	0.000	0.006	39.1	23	14.2	39.4	4.65	1.1063	23	1	100.0	1
08/25/13	3:37 p	26.5	26.5	26.5	21	2.4	4.5	SE	0.27	7.2	SE	25.6	24.9	24.0	755.5	0.00	0.0	0.000	0.006	39.2	23	14.2	39.5	4.65	1.1060	24	1	100.0	1
08/25/13	3:38 p	26.5	26.5	26.5	21	2.4	5.4	SSE	0.32	8.0	SE	25.2	24.9	23.6	755.5	0.00	0.0	0.000	0.006	39.2	23	14.3	39.6	4.65	1.1058	23	1	100.0	1
08/25/13	3:39 p	26.6	26.6	26.6	21	2.4	4.0	SSE	0.24	6.7	SE	25.9	24.9	24.3	755.5	0.00	0.0	0.000	0.006	39.3	24	15.0	40.2	4.78	1.1044	23	1	100.0	1
08/25/13	3:40 p	26.6	26.6	26.5	21	2.4	4.9	SE	0.30	7.2	SE	25.5	24.9	23.9	755.4	0.00	0.0	0.000	0.006	39.4	24	15.1	40.2	4.78	1.1041	24	1	100.0	1
08/25/13	3:41 p	26.5	26.5	26.5	21	2.4	4.5	SE	0.27	7.2	SE	25.6	24.9	24.0	755.4	0.00	0.0	0.000	0.006	39.4	24	15.1	40.3	4.77	1.1039	23	1	100.0	1
08/25/13	3:42 p	26.4	26.4	26.4	21	2.3	3.6	SE	0.21	4.9	SE	26.2	24.8	24.6	755.4	0.00	0.0	0.000	0.006	39.6	24	15.2	40.5	4.76	1.1034	24	1	100.0	1
08/25/13	3:43 p	26.3	26.4	26.3	21	2.2	5.4	ESE	0.32	6.7	SE	25.1	24.8	23.5	755.5	0.00	0.0	0.000	0.006	39.6	24	15.3	40.6	4.75	1.1032	23	1	100.0	1
08/25/13	3:44 p	26.2	26.3	26.2	21	2.2	4.5	ESE	0.27	7.2	ESE	25.3	24.7	23.7	755.4	0.00	0.0	0.000	0.005	39.7	25	16.0	41.1	4.95	1.1021	24	1	100.0	1
