APITime,NO,NO2,NOx
04/09/2013 20:13:20,-1.3,3.3,2.0
04/09/2013 20:13:21,-1.3,3.2,2.0
04/09/2013 20:13:22,-1.3,3.2,2.0
04/09/2013 20:13:24,-1.3,3.2,2.0
04/09/2013 20:13:25,-1.3,3.2,2.0
04/09/2013 20:13:26,-1.3,3.2,2.0
04/09/2013 20:13:28,-1.3,3.2,2.0
04/09/2013 20:13:29,-1.3,3.2,2.0
04/09/2013 20:13:30,-1.2,3.2,2.0
04/09/2013 20:13:32,-1.2,3.2,2.0
04/09/2013 20:13:33,-1.2,3.2,2.0
04/09/2013 20:13:34,-1.2,3.2,2.0
04/09/2013 20:13:36,-1.2,3.2,2.0
04/09/2013 20:13:37,-1.2,3.2,2.0
04/09/2013 20:13:38,-1.2,3.2,1.9
04/09/2013 20:13:40,-1.2,3.2,1.9
04/09/2013 20:13:41,-1.2,3.2,1.9
04/09/2013 20:13:42,-1.2,3.2,1.9
04/09/2013 20:13:44,-1.2,3.2,1.9
04/09/2013 20:13:45,-1.2,3.2,1.9
04/09/2013 20:13:47,-1.2,3.2,2.0
04/09/2013 20:13:48,-1.2,3.2,2.0
04/09/2013 20:13:49,-1.2,3.2,2.0
04/09/2013 20:13:51,-1.2,3.2,2.0
04/09/2013 20:13:52,-1.2,3.2,2.0
04/09/2013 20:13:53,-1.2,3.2,2.0
04/09/2013 20:13:55,-1.2,3.2,2.0
04/09/2013 20:13:56,-1.2,3.2,2.0
04/09/2013 20:13:57,-1.2,3.2,2.0
04/09/2013 20:13:59,-1.2,3.2,2.0
04/09/2013 20:14:00,-1.2,3.2,2.0
04/09/2013 20:14:01,-1.2,3.2,2.0
04/09/2013 20:14:03,-1.2,3.2,2.0
04/09/2013 20:14:04,-1.2,3.2,2.0
04/09/2013 20:14:05,-1.2,3.2,2.0
04/09/2013 20:14:07,-1.2,3.2,2.0
04/09/2013 20:14:08,-1.2,3.2,2.0
04/09/2013 20:14:09,-1.2,3.2,2.0
04/09/2013 20:14:11,-1.2,3.2,2.0
04/09/2013 20:14:12,-1.2,3.2,2.0
04/09/2013 20:14:13,-1.2,3.2,2.0
04/09/2013 20:14:15,-1.2,3.2,2.0
04/09/2013 20:14:16,-1.2,3.2,2.0
04/09/2013 20:14:17,-1.2,3.2,2.0
04/09/2013 20:14:19,-1.2,3.2,2.0
04/09/2013 20:14:20,-1.2,3.2,2.0
04/09/2013 20:14:21,-1.2,3.2,2.0
04/09/2013 20:14:23,-1.2,3.2,2.0
04/09/2013 20:14:24,-1.2,3.2,2.0
04/09/2013 20:14:26,-1.2,3.2,2.0
04/09/2013 20:14:27,-1.2,3.2,2.0
04/09/2013 20:14:28,-1.2,3.2,2.0
04/09/2013 20:14:30,-1.2,3.2,2.0
04/09/2013 20:14:31,-1.2,3.2,2.0
04/09/2013 20:14:32,-1.2,3.2,2.0
04/09/2013 20:14:34,-1.2,3.2,2.0
04/09/2013 20:14:35,-1.2,3.2,2.0
04/09/2013 20:14:36,-1.2,3.2,2.0
04/09/2013 20:14:38,-1.2,3.2,2.0
04/09/2013 20:14:39,-1.2,3.2,2.0
04/09/2013 20:14:40,-1.2,3.2,2.0
04/09/2013 20:14:42,-1.2,3.2,2.0
04/09/2013 20:14:43,-1.2,3.2,2.0
04/09/2013 20:14:44,-1.2,3.2,2.0
04/09/2013 20:14:46,-1.2,3.2,2.0
04/09/2013 20:14:47,-1.2,3.2,2.0
04/09/2013 20:14:48,-1.2,3.2,2.0
04/09/2013 20:14:50,-1.2,3.2,2.0
04/09/2013 20:14:51,-1.2,3.2,2.0
04/09/2013 20:14:52,-1.2,3.3,2.1
04/09/2013 20:14:54,-1.2,3.3,2.1
04/09/2013 20:14:55,-1.2,3.3,2.1
04/09/2013 20:14:56,-1.2,3.3,2.1
04/09/2013 20:14:58,-1.2,3.3,2.1
04/09/2013 20:14:59,-1.2,3.3,2.1
04/09/2013 20:15:00,-1.2,3.3,2.1
04/09/2013 20:15:02,-1.2,3.3,2.1
04/09/2013 20:15:03,-1.2,3.3,2.1
04/09/2013 20:15:05,-1.2,3.3,2.1
04/09/2013 20:15:06,-1.2,3.3,2.1
04/09/2013 20:15:07,-1.2,3.3,2.1
04/09/2013 20:15:09,-1.2,3.3,2.1
04/09/2013 20:15:10,-1.2,3.3,2.1
04/09/2013 20:15:11,-1.2,3.3,2.1
04/09/2013 20:15:13,-1.2,3.3,2.1
04/09/2013 20:15:14,-1.2,3.3,2.1
04/09/2013 20:15:15,-1.2,3.3,2.1
04/09/2013 20:15:17,-1.2,3.3,2.1
04/09/2013 20:15:18,-1.2,3.3,2.1
04/09/2013 20:15:19,-1.2,3.3,2.1
04/09/2013 20:15:21,-1.2,3.3,2.1
04/09/2013 20:15:22,-1.2,3.3,2.2
04/09/2013 20:15:23,-1.2,3.3,2.2
04/09/2013 20:15:25,-1.2,3.3,2.2
04/09/2013 20:15:26,-1.2,3.3,2.2
04/09/2013 20:15:27,-1.2,3.3,2.2
04/09/2013 20:15:29,-1.2,3.3,2.2
04/09/2013 20:15:30,-1.2,3.3,2.2
04/09/2013 20:15:31,-1.1,3.3,2.2
04/09/2013 20:15:33,-1.1,3.3,2.2
04/09/2013 20:15:34,-1.1,3.3,2.2
04/09/2013 20:15:35,-1.1,3.3,2.2
04/09/2013 20:15:37,-1.1,3.3,2.2
04/09/2013 20:15:38,-1.1,3.3,2.2
04/09/2013 20:15:39,-1.1,3.3,2.2
04/09/2013 20:15:41,-1.1,3.3,2.2
04/09/2013 20:15:42,-1.1,3.3,2.2
04/09/2013 20:15:43,-1.1,3.3,2.2
04/09/2013 20:15:45,-1.1,3.3,2.2
04/09/2013 20:15:46,-1.1,3.3,2.2
04/09/2013 20:15:47,-1.1,3.3,2.2
04/09/2013 20:15:49,-1.1,3.3,2.2
04/09/2013 20:15:50,-1.1,3.3,2.2
04/09/2013 20:15:51,-1.1,3.3,2.2
04/09/2013 20:15:53,-1.1,3.3,2.2
04/09/2013 20:15:54,-1.1,3.3,2.2
04/09/2013 20:15:55,-1.1,3.3,2.2
04/09/2013 20:15:57,-1.1,3.3,2.2
04/09/2013 20:15:58,-1.1,3.3,2.2
04/09/2013 20:16:00,-1.1,3.3,2.2
04/09/2013 20:16:01,-1.1,3.3,2.2
04/09/2013 20:16:02,-1.1,3.3,2.2
04/09/2013 20:16:04,-1.1,3.3,2.2
04/09/2013 20:16:05,-1.1,3.3,2.2
04/09/2013 20:16:06,-1.1,3.3,2.2
04/09/2013 20:16:08,-1.1,3.3,2.2
04/09/2013 20:16:09,-1.1,3.3,2.2
04/09/2013 20:16:10,-1.1,3.3,2.2
04/09/2013 20:16:12,-1.1,3.3,2.2
04/09/2013 20:16:13,-1.1,3.3,2.2
04/09/2013 20:16:14,-1.1,3.3,2.2
04/09/2013 20:16:16,-1.1,3.3,2.2
04/09/2013 20:16:17,-1.1,3.3,2.2
04/09/2013 20:16:18,-1.1,3.3,2.2
04/09/2013 20:16:20,-1.1,3.3,2.2
04/09/2013 20:16:21,-1.1,3.3,2.2
04/09/2013 20:16:22,-1.1,3.3,2.2
04/09/2013 20:16:24,-1.1,3.3,2.2
04/09/2013 20:16:25,-1.1,3.3,2.2
04/09/2013 20:16:26,-1.1,3.3,2.2
04/09/2013 20:16:28,-1.1,3.2,2.2
04/09/2013 20:16:29,-1.1,3.2,2.2
04/09/2013 20:16:30,-1.1,3.2,2.2
04/09/2013 20:16:32,-1.1,3.2,2.2
04/09/2013 20:16:33,-1.1,3.2,2.2
04/09/2013 20:16:34,-1.1,3.2,2.2
04/09/2013 20:16:36,-1.1,3.2,2.2
04/09/2013 20:16:37,-1.1,3.2,2.2
04/09/2013 20:16:39,-1.1,3.2,2.2
04/09/2013 20:16:40,-1.1,3.2,2.2
04/09/2013 20:16:41,-1.1,3.2,2.2
04/09/2013 20:16:43,-1.1,3.2,2.2
04/09/2013 20:16:44,-1.0,3.2,2.1
04/09/2013 20:16:45,-1.0,3.2,2.1
04/09/2013 20:16:47,-1.0,3.2,2.1
04/09/2013 20:16:48,-1.0,3.2,2.1
04/09/2013 20:16:49,-1.0,3.2,2.1
04/09/2013 20:16:51,-1.0,3.2,2.1
04/09/2013 20:16:52,-1.0,3.2,2.1
04/09/2013 20:16:53,-1.1,3.2,2.1
04/09/2013 20:16:55,-1.1,3.2,2.1
04/09/2013 20:16:56,-1.1,3.2,2.1
04/09/2013 20:16:57,-1.1,3.2,2.1
04/09/2013 20:16:59,-1.1,3.2,2.1
04/09/2013 20:17:00,-1.1,3.2,2.1
04/09/2013 20:17:01,-1.1,3.1,2.1
04/09/2013 20:17:03,-1.1,3.1,2.1
04/09/2013 20:17:04,-1.1,3.1,2.1
04/09/2013 20:17:05,-1.1,3.1,2.1
04/09/2013 20:17:07,-1.1,3.1,2.1
04/09/2013 20:17:08,-1.1,3.1,2.1
04/09/2013 20:17:09,-1.1,3.1,2.1
04/09/2013 20:17:11,-1.1,3.1,2.1
04/09/2013 20:17:12,-1.1,3.1,2.1
04/09/2013 20:17:13,-1.1,3.1,2.1
04/09/2013 20:17:15,-1.0,3.1,2.0
04/09/2013 20:17:16,-1.0,3.1,2.0
04/09/2013 20:17:18,-1.0,3.1,2.0
04/09/2013 20:17:19,-1.0,3.1,2.0
04/09/2013 20:17:20,-1.0,3.1,2.0
04/09/2013 20:17:22,-1.0,3.1,2.0
04/09/2013 20:17:23,-1.0,3.0,2.0
04/09/2013 20:17:24,-1.0,3.0,2.0
04/09/2013 20:17:26,-1.0,3.0,2.0
04/09/2013 20:17:27,-1.0,3.0,2.0
04/09/2013 20:17:28,-1.0,3.0,2.0
04/09/2013 20:17:30,-1.0,3.0,2.0
04/09/2013 20:17:31,-1.0,3.0,2.0
04/09/2013 20:17:32,-1.0,3.0,2.0
04/09/2013 20:17:34,-1.0,3.0,2.0
04/09/2013 20:17:35,-1.0,3.0,2.0
04/09/2013 20:17:36,-1.0,3.0,2.0
04/09/2013 20:17:38,-1.0,3.0,2.0
04/09/2013 20:17:39,-1.0,3.0,2.0
04/09/2013 20:17:40,-1.0,3.0,2.0
04/09/2013 20:17:42,-1.0,3.0,2.0
04/09/2013 20:17:43,-1.0,3.0,2.0
04/09/2013 20:17:44,-1.0,3.0,2.0
04/09/2013 20:17:46,-1.0,3.0,2.0
04/09/2013 20:17:47,-1.0,3.0,2.0
04/09/2013 20:17:48,-1.0,3.0,2.0
04/09/2013 20:17:50,-1.0,3.0,2.0
04/09/2013 20:17:51,-1.0,3.0,2.0
04/09/2013 20:17:52,-1.0,3.0,2.0
04/09/2013 20:17:54,-1.0,3.0,2.0
04/09/2013 20:17:55,-1.0,3.0,2.0
04/09/2013 20:17:56,-1.0,3.0,2.0
04/09/2013 20:17:58,-1.0,3.0,2.0
04/09/2013 20:17:59,-1.0,3.0,2.0
04/09/2013 20:18:01,-1.0,3.0,2.0
04/09/2013 20:18:02,-1.0,3.0,2.0
04/09/2013 20:18:03,-1.0,3.0,2.0
04/09/2013 20:18:05,-1.0,3.0,2.0
04/09/2013 20:18:06,-1.0,3.0,2.0
04/09/2013 20:18:07,-1.0,3.0,2.0
04/09/2013 20:18:09,-1.0,3.0,2.0
04/09/2013 20:18:10,-1.0,3.0,2.0
04/09/2013 20:18:11,-1.0,3.0,2.0
04/09/2013 20:18:13,-1.0,3.0,2.0
04/09/2013 20:18:14,-1.0,3.0,2.0
04/09/2013 20:18:15,-1.0,3.0,2.0
04/09/2013 20:18:17,-1.0,3.0,2.0
04/09/2013 20:18:18,-1.0,3.0,2.0
04/09/2013 20:18:19,-1.0,3.0,2.0
04/09/2013 20:18:21,-1.0,3.0,2.0
04/09/2013 20:18:22,-1.0,3.0,2.0
04/09/2013 20:18:23,-1.0,3.0,2.0
04/09/2013 20:18:25,-1.0,3.0,2.0
04/09/2013 20:18:26,-1.0,3.0,2.0
04/09/2013 20:18:28,-1.0,3.0,2.0
04/09/2013 20:18:29,-1.0,3.0,2.0
04/09/2013 20:18:30,-1.0,3.0,2.0
04/09/2013 20:18:32,-1.0,3.0,2.0
04/09/2013 20:18:33,-1.0,3.0,2.0
04/09/2013 20:18:34,-1.0,3.0,2.0
04/09/2013 20:18:35,-1.0,3.0,2.0
04/09/2013 20:18:37,-0.9,3.0,2.0
04/09/2013 20:18:38,-0.9,3.0,2.0
04/09/2013 20:18:39,-0.9,3.0,2.0
04/09/2013 20:18:41,-0.9,3.0,2.0
04/09/2013 20:18:42,-0.9,3.0,2.0
04/09/2013 20:18:44,-0.9,3.0,2.0
04/09/2013 20:18:45,-0.9,3.0,2.1
04/09/2013 20:18:46,-0.9,3.0,2.1
04/09/2013 20:18:48,-0.9,3.0,2.1
04/09/2013 20:18:49,-0.9,3.0,2.1
04/09/2013 20:18:50,-0.9,3.0,2.1
04/09/2013 20:18:52,-0.9,3.0,2.1
04/09/2013 20:18:53,-0.9,3.0,2.1
04/09/2013 20:18:54,-0.9,3.0,2.0
04/09/2013 20:18:56,-0.9,3.0,2.0
04/09/2013 20:18:57,-0.9,3.0,2.0
04/09/2013 20:18:58,-0.9,3.0,2.0
04/09/2013 20:19:00,-0.9,3.0,2.0
04/09/2013 20:19:01,-0.9,3.0,2.0
04/09/2013 20:19:02,-1.0,3.0,2.0
04/09/2013 20:19:04,-1.0,3.0,2.0
04/09/2013 20:19:05,-1.0,3.0,2.0
04/09/2013 20:19:06,-1.0,3.0,2.0
04/09/2013 20:19:08,-1.0,3.0,2.0
04/09/2013 20:19:09,-1.0,3.0,2.0
04/09/2013 20:19:10,-1.0,3.0,2.0
04/09/2013 20:19:12,-1.0,3.0,2.0
04/09/2013 20:19:13,-1.0,3.0,2.0
04/09/2013 20:19:14,-1.0,3.0,2.0
04/09/2013 20:19:16,-1.0,3.0,2.0
04/09/2013 20:19:17,-1.0,3.0,2.0
04/09/2013 20:19:18,-1.0,3.0,2.0
04/09/2013 20:19:20,-1.0,3.0,2.0
04/09/2013 20:19:21,-1.0,3.0,2.0
04/09/2013 20:19:22,-1.0,3.0,2.0
04/09/2013 20:19:24,-0.9,2.9,2.0
04/09/2013 20:19:25,-0.9,2.9,2.0
04/09/2013 20:19:26,-0.9,2.9,2.0
04/09/2013 20:19:28,-0.9,2.9,2.0
04/09/2013 20:19:29,-0.9,2.9,2.0
04/09/2013 20:19:30,-0.9,2.9,2.0
04/09/2013 20:19:32,-0.9,2.9,2.0
04/09/2013 20:19:33,-0.9,2.8,1.9
04/09/2013 20:19:34,-0.9,2.8,1.9
04/09/2013 20:19:36,-0.9,2.8,1.9
04/09/2013 20:19:37,-0.9,2.8,1.9
04/09/2013 20:19:39,-0.9,2.8,1.9
04/09/2013 20:19:40,-0.9,2.8,1.9
04/09/2013 20:19:41,-0.9,2.8,1.9
04/09/2013 20:19:43,-0.9,2.8,1.9
04/09/2013 20:19:44,-0.9,2.8,1.9
04/09/2013 20:19:45,-0.9,2.8,1.9
04/09/2013 20:19:47,-0.9,2.8,1.9
04/09/2013 20:19:48,-0.9,2.8,1.9
04/09/2013 20:19:49,-0.9,2.8,1.9
04/09/2013 20:19:51,-0.9,2.8,1.9
04/09/2013 20:19:52,-0.9,2.8,1.9
04/09/2013 20:19:53,-0.9,2.8,1.9
04/09/2013 20:19:55,-0.9,2.8,1.9
04/09/2013 20:19:56,-0.9,2.8,1.9
04/09/2013 20:19:57,-0.9,2.8,1.9
04/09/2013 20:19:59,-0.9,2.8,1.9
04/09/2013 20:20:00,-0.9,2.8,1.9
04/09/2013 20:20:01,-0.9,2.8,1.9
04/09/2013 20:20:03,-0.9,2.8,1.9
04/09/2013 20:20:04,-0.9,2.8,1.9
04/09/2013 20:20:06,-0.9,2.8,1.9
04/09/2013 20:20:07,-0.9,2.8,1.8
04/09/2013 20:20:08,-0.9,2.8,1.8
04/09/2013 20:20:10,-0.9,2.8,1.8
04/09/2013 20:20:11,-0.9,2.8,1.8
04/09/2013 20:20:12,-0.9,2.8,1.8
04/09/2013 20:20:13,-0.9,2.8,1.8
04/09/2013 20:20:15,-0.9,2.8,1.8
04/09/2013 20:20:16,-1.0,2.8,1.8
04/09/2013 20:20:17,-1.0,2.8,1.8
04/09/2013 20:20:19,-1.0,2.8,1.8
04/09/2013 20:20:20,-1.0,2.8,1.8
04/09/2013 20:20:22,-1.0,2.8,1.8
04/09/2013 20:20:23,-1.0,2.8,1.8
04/09/2013 20:20:24,-1.0,2.8,1.8
04/09/2013 20:20:26,-1.0,2.8,1.8
04/09/2013 20:20:27,-1.0,2.8,1.8
04/09/2013 20:20:28,-1.0,2.7,1.8
04/09/2013 20:20:30,-1.0,2.7,1.8
04/09/2013 20:20:31,-1.0,2.7,1.8
04/09/2013 20:20:32,-1.0,2.7,1.8
04/09/2013 20:20:34,-1.0,2.7,1.8
04/09/2013 20:20:35,-1.0,2.7,1.8
04/09/2013 20:20:36,-1.0,2.7,1.8
04/09/2013 20:20:38,-1.0,2.7,1.7
04/09/2013 20:20:39,-1.0,2.7,1.7
04/09/2013 20:20:40,-1.0,2.7,1.7
04/09/2013 20:20:42,-1.0,2.7,1.7
04/09/2013 20:20:43,-1.0,2.7,1.7
04/09/2013 20:20:44,-1.0,2.7,1.7
04/09/2013 20:20:46,-1.0,2.6,1.6
04/09/2013 20:20:47,-1.0,2.6,1.6
04/09/2013 20:20:48,-1.0,2.6,1.6
04/09/2013 20:20:50,-1.0,2.6,1.6
04/09/2013 20:20:51,-1.0,2.6,1.6
04/09/2013 20:20:52,-1.0,2.6,1.6
04/09/2013 20:20:54,-1.0,2.6,1.6
04/09/2013 20:20:55,-1.0,2.6,1.6
04/09/2013 20:20:57,-1.0,2.6,1.6
04/09/2013 20:20:58,-1.0,2.6,1.6
04/09/2013 20:20:59,-1.0,2.6,1.6
04/09/2013 20:21:01,-1.0,2.6,1.6
04/09/2013 20:21:02,-1.0,2.6,1.6
04/09/2013 20:21:03,-1.0,2.6,1.6
04/09/2013 20:21:05,-1.0,2.6,1.6
04/09/2013 20:21:06,-1.0,2.6,1.6
04/09/2013 20:21:07,-1.0,2.6,1.6
04/09/2013 20:21:09,-1.0,2.6,1.6
04/09/2013 20:21:10,-1.0,2.6,1.6
04/09/2013 20:21:11,-1.0,2.6,1.5
04/09/2013 20:21:13,-1.0,2.6,1.5
04/09/2013 20:21:14,-1.0,2.6,1.5
04/09/2013 20:21:15,-1.0,2.6,1.5
04/09/2013 20:21:17,-1.0,2.6,1.5
04/09/2013 20:21:18,-1.0,2.6,1.5
04/09/2013 20:21:19,-1.0,2.6,1.5
04/09/2013 20:21:21,-1.0,2.6,1.5
04/09/2013 20:21:22,-1.0,2.6,1.5
04/09/2013 20:21:23,-1.0,2.6,1.5
04/09/2013 20:21:25,-1.0,2.6,1.5
04/09/2013 20:21:26,-1.0,2.6,1.5
04/11/2013 16:07:32,-0.7,6.0,5.3
04/11/2013 16:07:34,-0.7,6.0,5.3
04/11/2013 16:07:35,-0.7,6.0,5.3
04/11/2013 16:07:36,-0.7,6.0,5.3
04/11/2013 16:07:38,-0.7,6.0,5.3
04/11/2013 16:07:39,-0.7,6.0,5.3
04/11/2013 16:07:41,-0.7,6.0,5.3
04/11/2013 16:07:42,-0.7,6.0,5.3
04/11/2013 16:07:43,-0.7,6.0,5.3
04/11/2013 16:07:45,-0.7,6.0,5.3
04/11/2013 16:07:46,-0.6,5.9,5.2
04/11/2013 16:07:47,-0.6,5.9,5.2
04/11/2013 16:07:49,-0.6,5.9,5.2
04/11/2013 16:07:50,-0.6,5.9,5.2
04/11/2013 16:07:51,-0.6,5.9,5.2
04/11/2013 16:07:53,-0.6,5.9,5.2
04/11/2013 16:07:54,-0.6,5.9,5.2
04/11/2013 16:07:55,-0.7,5.9,5.2
04/11/2013 16:07:57,-0.7,5.9,5.2
04/11/2013 16:07:58,-0.7,5.9,5.2
04/11/2013 16:07:59,-0.7,5.9,5.2
04/11/2013 16:08:01,-0.7,5.9,5.2
04/11/2013 16:08:02,-0.7,5.9,5.2
04/11/2013 16:08:03,-0.7,5.9,5.2
04/11/2013 16:08:05,-0.7,5.9,5.2
04/11/2013 16:08:06,-0.7,5.9,5.2
04/11/2013 16:08:07,-0.7,5.9,5.2
04/11/2013 16:08:09,-0.7,5.9,5.2
04/11/2013 16:08:10,-0.7,5.9,5.2
04/11/2013 16:08:12,-0.7,5.9,5.2
04/11/2013 16:08:13,-0.7,5.9,5.2
04/11/2013 16:08:14,-0.7,5.9,5.2
04/11/2013 16:08:16,-0.7,5.9,5.2
04/11/2013 16:08:17,-0.7,5.9,5.2
04/11/2013 16:08:18,-0.7,5.9,5.2
04/11/2013 16:08:20,-0.7,5.9,5.2
04/11/2013 16:08:21,-0.7,5.8,5.1
04/11/2013 16:08:22,-0.7,5.8,5.1
04/11/2013 16:08:24,-0.7,5.8,5.1
04/11/2013 16:08:25,-0.7,5.8,5.1
04/11/2013 16:08:26,-0.7,5.8,5.1
04/11/2013 16:08:28,-0.7,5.8,5.1
04/11/2013 16:08:29,-0.7,5.6,5.0
04/11/2013 16:08:30,-0.7,5.6,5.0
04/11/2013 16:08:32,-0.7,5.6,5.0
04/11/2013 16:08:33,-0.7,5.6,5.0
04/11/2013 16:08:34,-0.7,5.6,5.0
04/11/2013 16:08:36,-0.7,5.6,5.0
04/11/2013 16:08:37,-0.7,5.6,5.0
04/11/2013 16:08:38,-0.7,5.6,5.0
04/11/2013 16:08:40,-0.7,5.6,5.0
04/11/2013 16:08:41,-0.7,5.6,5.0
04/11/2013 16:08:42,-0.7,5.6,4.8
04/11/2013 16:08:44,-0.7,5.6,4.8
04/11/2013 16:08:45,-0.7,5.6,4.8
04/11/2013 16:08:46,-0.7,5.6,4.8
04/11/2013 16:08:48,-0.7,5.6,4.8
04/11/2013 16:08:49,-0.7,5.6,4.8
04/11/2013 16:08:51,-0.7,5.5,4.8
04/11/2013 16:08:52,-0.7,5.5,4.8
04/11/2013 16:08:53,-0.7,5.5,4.8
04/11/2013 16:08:55,-0.7,5.5,4.8
04/11/2013 16:08:56,-0.7,5.5,4.8
04/11/2013 16:08:57,-0.7,5.5,4.8
04/11/2013 16:08:59,-0.7,5.5,4.8
04/11/2013 16:09:00,-0.7,5.4,4.7
04/11/2013 16:09:01,-0.7,5.4,4.7
04/11/2013 16:09:03,-0.7,5.4,4.7
04/11/2013 16:09:04,-0.7,5.4,4.7
04/11/2013 16:09:05,-0.7,5.4,4.7
04/11/2013 16:09:07,-0.7,5.4,4.7
04/11/2013 16:09:08,-0.7,5.3,4.7
04/11/2013 16:09:09,-0.7,5.3,4.7
04/11/2013 16:09:11,-0.7,5.3,4.7
04/11/2013 16:09:12,-0.7,5.3,4.7
04/11/2013 16:09:13,-0.7,5.3,4.7
04/11/2013 16:09:15,-0.7,5.3,4.7
04/11/2013 16:09:16,-0.7,5.3,4.7
04/11/2013 16:09:17,-0.7,5.3,4.6
04/11/2013 16:09:19,-0.7,5.3,4.6
04/11/2013 16:09:20,-0.7,5.3,4.6
04/11/2013 16:09:21,-0.7,5.3,4.6
04/11/2013 16:09:23,-0.7,5.3,4.6
04/11/2013 16:09:24,-0.7,5.3,4.6
04/11/2013 16:09:25,-0.7,5.3,4.6
04/11/2013 16:09:27,-0.7,5.3,4.6
04/11/2013 16:09:28,-0.7,5.3,4.6
04/11/2013 16:09:29,-0.7,5.3,4.6
04/11/2013 16:09:31,-0.7,5.3,4.6
04/11/2013 16:09:32,-0.7,5.3,4.6
04/11/2013 16:09:33,-0.7,5.3,4.6
04/11/2013 16:09:35,-0.6,5.2,4.6
04/11/2013 16:09:36,-0.6,5.2,4.6
04/11/2013 16:09:37,-0.6,5.2,4.6
04/11/2013 16:09:39,-0.6,5.2,4.6
04/11/2013 16:09:40,-0.6,5.2,4.6
04/11/2013 16:09:42,-0.6,5.2,4.6
04/11/2013 16:09:43,-0.6,5.2,4.6
04/11/2013 16:09:44,-0.6,5.2,4.6
04/11/2013 16:09:46,-0.6,5.2,4.6
04/11/2013 16:09:47,-0.6,5.2,4.5
04/11/2013 16:09:48,-0.6,5.2,4.5
04/11/2013 16:09:50,-0.6,5.2,4.5
04/11/2013 16:09:51,-0.6,5.2,4.5
04/11/2013 16:09:52,-0.6,5.2,4.5
04/11/2013 16:09:54,-0.6,5.2,4.5
04/11/2013 16:09:55,-0.6,5.2,4.5
04/11/2013 16:09:56,-0.6,5.1,4.5
04/11/2013 16:09:58,-0.6,5.1,4.5
04/11/2013 16:09:59,-0.6,5.1,4.5
04/11/2013 16:10:00,-0.6,5.1,4.5
04/11/2013 16:10:02,-0.6,5.1,4.5
04/11/2013 16:10:03,-0.6,5.1,4.5
04/11/2013 16:10:04,-0.6,5.1,4.5
04/11/2013 16:10:06,-0.6,5.1,4.5
04/11/2013 16:10:07,-0.6,5.1,4.5
04/11/2013 16:10:08,-0.6,5.1,4.5
04/11/2013 16:10:10,-0.6,5.1,4.5
04/11/2013 16:10:11,-0.6,5.1,4.5
04/11/2013 16:10:13,-0.6,5.1,4.5
04/11/2013 16:10:14,-0.6,5.1,4.5
04/11/2013 16:10:15,-0.6,5.1,4.5
04/11/2013 16:10:17,-0.6,5.1,4.5
04/11/2013 16:10:18,-0.6,5.1,4.5
04/11/2013 16:10:19,-0.6,5.1,4.5
04/11/2013 16:10:20,-0.6,5.1,4.5
04/11/2013 16:10:22,-0.6,5.1,4.4
04/11/2013 16:10:23,-0.6,5.1,4.4
04/11/2013 16:10:24,-0.6,5.1,4.4
04/11/2013 16:10:26,-0.6,5.1,4.4
04/11/2013 16:10:27,-0.6,5.1,4.4
04/11/2013 16:10:29,-0.6,5.1,4.4
04/11/2013 16:10:30,-0.6,5.0,4.4
04/11/2013 16:10:31,-0.6,5.0,4.4
04/11/2013 16:10:32,-0.6,5.0,4.4
04/11/2013 16:10:34,-0.6,5.0,4.4
04/11/2013 16:10:35,-0.6,5.0,4.4
04/11/2013 16:10:36,-0.6,5.0,4.4
04/11/2013 16:10:38,-0.6,5.0,4.4
04/11/2013 16:10:39,-0.6,5.0,4.4
04/11/2013 16:10:41,-0.6,5.0,4.4
04/11/2013 16:10:42,-0.6,5.0,4.4
04/11/2013 16:10:43,-0.6,5.0,4.4
04/11/2013 16:10:45,-0.6,5.0,4.4
04/11/2013 16:10:46,-0.6,5.0,4.4
04/11/2013 16:10:47,-0.6,5.0,4.4
04/11/2013 16:10:49,-0.6,5.0,4.4
04/11/2013 16:10:50,-0.6,5.0,4.4
04/11/2013 16:10:51,-0.6,5.0,4.4
04/11/2013 16:10:53,-0.6,5.0,4.4
04/11/2013 16:10:54,-0.6,5.0,4.4
04/11/2013 16:10:55,-0.6,5.0,4.4
04/11/2013 16:10:57,-0.6,5.0,4.4
04/11/2013 16:10:58,-0.6,5.0,4.4
04/11/2013 16:10:59,-0.6,5.0,4.4
04/11/2013 16:11:01,-0.6,5.0,4.4
04/11/2013 16:11:02,-0.6,5.0,4.4
04/11/2013 16:11:03,-0.6,5.0,4.4
04/11/2013 16:11:05,-0.6,5.0,4.4
04/11/2013 16:11:06,-0.6,5.0,4.4
04/11/2013 16:11:07,-0.6,5.0,4.4
04/11/2013 16:11:09,-0.7,5.0,4.3
04/11/2013 16:11:10,-0.7,5.0,4.3
04/11/2013 16:11:11,-0.7,5.0,4.3
04/11/2013 16:11:13,-0.7,5.0,4.3
04/11/2013 16:11:14,-0.7,5.0,4.3
04/11/2013 16:11:15,-0.7,5.0,4.3
04/11/2013 16:11:17,-0.7,5.0,4.3
04/11/2013 16:11:18,-0.7,4.9,4.2
04/11/2013 16:11:19,-0.7,4.9,4.2
04/11/2013 16:11:21,-0.7,4.9,4.2
04/11/2013 16:11:22,-0.7,4.9,4.2
04/11/2013 16:11:23,-0.7,4.9,4.2
04/11/2013 16:11:25,-0.7,4.9,4.2
